dtstart,dtend,dtstamp,organizer,uid,attendee,created,description,last-modified,location,sequence,status,summary,transp
"2023-09-13T09:00:00Z","2023-09-13T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32363532312d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\n\n(Updated :10/07/2023 18:32)","2023-07-10T16:32:00Z","B7","2140800252","","Soutenances LPro",""
"2023-12-19T09:00:00Z","2023-12-19T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531372d312d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nGIRAUD NADINE\n\n(Updated :09/11/2023 17:21)","2023-11-09T16:21:00Z","B7","2140975921","","SAE14-TP2",""
"2023-12-01T12:00:00Z","2023-12-01T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333430302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nJACQUET FREDERIQUE\n\n(Updated :30/11/2023 15:30)","2023-11-30T14:30:00Z","C5","2141006050","","Syst1 Exam : TP5",""
"2023-11-23T07:00:00Z","2023-11-23T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38333536362d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nCAPALLERA FLORENCE\n\n(Updated :15/11/2023 16:08)","2023-11-15T15:08:00Z","B3,A5","2140984488","","Soutien Télécoms",""
"2023-09-13T09:00:00Z","2023-09-13T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35313639362d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\n\n(Updated :08/09/2023 16:54)","2023-09-08T14:54:00Z","B4","2140886554","","Soutenances LPro",""
"2023-11-15T15:30:00Z","2023-11-15T18:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313839372d302d36","","1970-01-01T00:00:00Z","\n\n1ATP1\nBROS LAURENT\n\n(Updated :28/09/2023 11:04)","2023-09-28T09:04:00Z","C1bis","2140915004","","Init-Rés1 : TP1",""
"2023-11-14T09:00:00Z","2023-11-14T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33333231312d302d30","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :09/11/2023 12:45)","2023-11-09T11:45:00Z","AMPHI B","2140975645","","Math-Signal1 : Examen",""
"2023-10-02T08:00:00Z","2023-10-02T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323439382d302d34","","1970-01-01T00:00:00Z","\n\n1ATDC\nFREITAS ANTONIO\n\n(Updated :25/09/2023 17:01)","2023-09-25T15:01:00Z","C5","2140911041","","Init-Rés1 : TDC",""
"2023-11-16T14:30:00Z","2023-11-16T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333431302d302d33","","1970-01-01T00:00:00Z","\n\n1ATP5\nSIGURET ARNAUD\n\n(Updated :06/11/2023 17:58)","2023-11-06T16:58:00Z","C5","2140971638","","Prog1 : TP5",""
"2023-10-06T08:00:00Z","2023-10-06T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738362d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :06/10/2023 11:20)","2023-10-06T09:20:00Z","A6","2140926540","","Elec1 : TDA",""
"2023-11-16T12:30:00Z","2023-11-16T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313833352d302d34","","1970-01-01T00:00:00Z","\n\n1ATDA\nZAYENE MARIEM\n\n(Updated :16/10/2023 19:02)","2023-10-16T17:02:00Z","B3","2140941402","","Web1 : TDA",""
"2023-10-18T06:00:00Z","2023-10-18T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333337322d302d35","","1970-01-01T00:00:00Z","\n\n1ATDC\nGIRAUD NADINE\n\n(Updated :28/09/2023 11:27)","2023-09-28T09:27:00Z","B7","2140915027","","Com1 : TDC",""
"2023-09-29T07:00:00Z","2023-09-29T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323235392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nFREITAS ANTONIO\n\n(Updated :24/08/2023 19:04)","2023-08-24T17:04:00Z","C1bis","2140865084","","Init-Rés1 : TP4",""
"2024-01-12T08:00:00Z","2024-01-12T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323539302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP4\nCHEBBI SAMAR\n\n(Updated :27/11/2023 14:57)","2023-11-27T13:57:00Z","C1bis","2141001697","","RLAN1 : TP4",""
"2023-12-20T15:00:00Z","2023-12-20T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036352d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nCAPALLERA FLORENCE\n\n(Updated :04/12/2023 10:30)","2023-12-04T09:30:00Z","C1","2141011510","","Elec1 : TP3",""
"2024-01-10T13:00:00Z","2024-01-10T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383931312d302d34","","1970-01-01T00:00:00Z","\n\n1ATDA\n\n(Updated :27/11/2023 15:55)","2023-11-27T14:55:00Z","B8,B6","2141001755","","SAE12-TDA-PT",""
"2024-01-15T17:00:00Z","2024-01-15T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531372d342d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nHABACHI OUSSAMA\n\n(Updated :18/12/2023 10:41)","2023-12-18T09:41:00Z","B7","2141031681","","SAE14-TP2",""
"2023-09-20T06:00:00Z","2023-09-20T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738312d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nJACQUET JEAN-PAUL\n\n(Updated :11/07/2023 17:13)","2023-07-11T15:13:00Z","A5bis","2140801613","","Archi-Sys1 : TDA",""
"2024-01-15T15:00:00Z","2024-01-15T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323539302d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nCHEBBI SAMAR\n\n(Updated :27/11/2023 15:28)","2023-11-27T14:28:00Z","B8","2141001728","","RLAN1 : TP4",""
"2023-10-20T06:00:00Z","2023-10-20T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036392d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nDELOS HUGO\n\n(Updated :20/11/2023 10:24)","2023-11-20T09:24:00Z","C7","2140991344","","Init-Rés1 : TP3",""
"2023-11-22T12:00:00Z","2023-11-22T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032312d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nPERRIOT ROMAIN\n\n(Updated :15/11/2023 12:30)","2023-11-15T11:30:00Z","C5","2140984270","","Archi-Sys1 : TP2",""
"2023-12-07T09:00:00Z","2023-12-07T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d39","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :09/11/2023 12:58)","2023-11-09T11:58:00Z","C5","2140975658","","Prog1 : TP1",""
"2023-09-26T11:30:00Z","2023-09-26T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739382d302d33","","1970-01-01T00:00:00Z","\n\n1ATDA\nSIGURET ARNAUD\n\n(Updated :07/07/2023 13:33)","2023-07-07T11:33:00Z","B3","2140795633","","Prog1 : TDA",""
"2023-11-08T07:00:00Z","2023-11-08T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323032332d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nGIRAUD NADINE\n\n(Updated :13/10/2023 11:31)","2023-10-13T09:31:00Z","B7","2140936631","","Com1 : TP2",""
"2024-02-01T12:30:00Z","2024-02-01T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33353037342d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :09/01/2024 10:25)","2024-01-09T09:25:00Z","A5bis","2141063345","","Télécoms2 : TDA",""
"2023-10-25T06:30:00Z","2023-10-25T07:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32373637382d302d30","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :10/10/2023 13:23)","2023-10-10T11:23:00Z","A5-A5bis","2140932423","","Archi-Rés1 : Cours",""
"2023-11-16T09:00:00Z","2023-11-16T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313739352d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nCOURSIMAULT DAVID\n\n(Updated :31/10/2023 17:58)","2023-10-31T16:58:00Z","A8","2140962998","","Math-Trans1 : TDA",""
"2024-01-15T12:30:00Z","2024-01-15T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323034342d302d34","","1970-01-01T00:00:00Z","\n\n1ATP3\nBEIGNON D AGOSTINO LAURE\n\n(Updated :27/11/2023 15:26)","2023-11-27T14:26:00Z","B2","2141001726","","Anglais1 : TP3",""
"2023-10-10T13:30:00Z","2023-10-10T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313738362d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :03/10/2023 17:55)","2023-10-03T15:55:00Z","A6","2140922615","","Elec1 : TDA",""
"2023-12-18T12:30:00Z","2023-12-18T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313533342d302d33","","1970-01-01T00:00:00Z","\n\n1ATDB\nHABACHI OUSSAMA\n\n(Updated :09/11/2023 17:12)","2023-11-09T16:12:00Z","B6","2140975912","","SAE15-TDB",""
"2023-12-13T14:30:00Z","2023-12-13T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333336392d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nMAYET KARINE\n\n(Updated :05/12/2023 16:12)","2023-12-05T15:12:00Z","A5bis","2141013292","","Gest_projet : TDC",""
"2023-12-07T07:00:00Z","2023-12-07T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230322d302d33","","1970-01-01T00:00:00Z","\n\n1ATP4\nGIRAUD NADINE\n\n(Updated :09/11/2023 13:00)","2023-11-09T12:00:00Z","B7","2140975660","","Com1 : TP4",""
"2023-09-21T11:30:00Z","2023-09-21T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35313739342d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET FREDERIQUE\n\n(Updated :11/09/2023 16:18)","2023-09-11T14:18:00Z","C5","2140890838","","SAE11-TDC",""
"2023-10-10T11:00:00Z","2023-10-10T14:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333338362d302d31","","1970-01-01T00:00:00Z","\n\n1ATP5\nFREITAS ANTONIO\n\n(Updated :06/10/2023 12:35)","2023-10-06T10:35:00Z","B8","2140926615","","Init-Rés1 : TP5",""
"2023-09-28T13:30:00Z","2023-09-28T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323033352d302d31","","1970-01-01T00:00:00Z","\n\n1ATP2\nZAYENE MARIEM\n\n(Updated :24/08/2023 19:32)","2023-08-24T17:32:00Z","C5","2140865112","","Prog1 : TP2",""
"2023-09-22T06:00:00Z","2023-09-22T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383833382d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nJACQUET FREDERIQUE\n\n(Updated :11/09/2023 10:33)","2023-09-11T08:33:00Z","B3","2140890493","","SAE11-TDB",""
"2023-12-22T09:00:00Z","2023-12-22T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837342d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nFREITAS ANTONIO\n\n(Updated :09/11/2023 17:08)","2023-11-09T16:08:00Z","B8","2140975908","","RLAN1 : TDB",""
"2023-11-09T07:00:00Z","2023-11-09T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230332d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :07/11/2023 17:39)","2023-11-07T16:39:00Z","B1bis","2140973059","","Elec1 : TP4",""
"2023-11-09T14:30:00Z","2023-11-09T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313838342d302d32","","1970-01-01T00:00:00Z","\n\n1ATP1\nGORDON NATHALIE\n\n(Updated :21/10/2023 13:33)","2023-10-21T11:33:00Z","Labo multimédia A105","2140948273","","Anglais1 : TP1",""
"2023-11-21T12:00:00Z","2023-11-21T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313839302d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nPERRIOT ROMAIN\n\n(Updated :31/10/2023 19:17)","2023-10-31T18:17:00Z","C5","2140963077","","Archi-Sys1 : TP1",""
"2023-11-24T09:00:00Z","2023-11-24T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383930392d302d32","","1970-01-01T00:00:00Z","\n\n1ATDA\nHERNANDEZ SEBASTIEN\n\n(Updated :14/11/2023 10:36)","2023-11-14T09:36:00Z","B3","2140982716","","SAE12-TDA",""
"2024-01-25T09:00:00Z","2024-01-25T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33333330382d302d30","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :27/11/2023 15:54)","2023-11-27T14:54:00Z","Salle examen MPC003","2141001754","","Math-Trans1 : Examen",""
"2023-10-13T06:00:00Z","2023-10-13T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383833382d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nGIRAUD NADINE\n\n(Updated :03/10/2023 17:51)","2023-10-03T15:51:00Z","B7","2140922611","","SAE11-TDB",""
"2024-01-22T12:00:00Z","2024-01-22T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393636392d302d33","","1970-01-01T00:00:00Z","\n\n1ATP2\nCAPALLERA FLORENCE\n\n(Updated :27/11/2023 15:49)","2023-11-27T14:49:00Z","C1","2141001749","","SAE13-TP2",""
"2023-11-29T08:00:00Z","2023-11-29T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323139392d302d31","","1970-01-01T00:00:00Z","\n\n1ATP4\nPERRIOT ROMAIN\n\n(Updated :09/11/2023 18:08)","2023-11-09T17:08:00Z","B3","2140975968","","Archi-Sys1 : TP4",""
"2023-11-23T12:30:00Z","2023-11-23T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334362d302d31","","1970-01-01T00:00:00Z","\n\n1ATDC\nBOUAYED AYMENE\n\n(Updated :16/11/2023 16:43)","2023-11-16T15:43:00Z","A8","2140985963","","Math-Trans1 : TDC",""
"2023-11-24T14:30:00Z","2023-11-24T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38333535312d302d31","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :15/11/2023 16:08)","2023-11-15T15:08:00Z","C5,A8","2140984488","","Soutien Télécoms",""
"2023-09-27T14:00:00Z","2023-09-27T17:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333338362d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nFREITAS ANTONIO\n\n(Updated :18/09/2023 13:51)","2023-09-18T11:51:00Z","B8","2140900771","","Init-Rés1 : TP5",""
"2024-01-11T12:00:00Z","2024-01-11T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323139352d302d33","","1970-01-01T00:00:00Z","\n\n1ATP4\nFREITAS ANTONIO\n\n(Updated :27/11/2023 14:53)","2023-11-27T13:53:00Z","C7","2141001693","","Archi-Rés1 : TP4",""
"2023-09-14T08:00:00Z","2023-09-14T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837332d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nSIGURET ARNAUD\n\n(Updated :10/07/2023 12:58)","2023-07-10T10:58:00Z","B3","2140799918","","Prog1 : TDB",""
"2024-01-22T12:30:00Z","2024-01-22T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38383332302d302d32","","1970-01-01T00:00:00Z","\n\n1ATP5\nHAYEK FREDERIC\n\n(Updated :13/12/2023 11:42)","2023-12-13T10:42:00Z","B8","2141024542","","SAE15-TP5",""
"2024-01-18T08:00:00Z","2024-01-18T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393737392d302d33","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :27/11/2023 15:49)","2023-11-27T14:49:00Z","C1","2141001749","","SAE13-TP4",""
"2023-09-12T07:00:00Z","2023-09-12T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383636392d302d31","","1970-01-01T00:00:00Z","\n\n1A\nCOURSIMAULT DAVID\n\n(Updated :10/07/2023 12:45)","2023-07-10T10:45:00Z","A5-A5bis","2140799905","","Math-Signal1 : Cours",""
"2024-01-12T09:00:00Z","2024-01-12T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531312d322d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nBEIGNON D AGOSTINO LAURE\n\n(Updated :27/11/2023 15:54)","2023-11-27T14:54:00Z","B2","2141001754","","SAE14-TP1",""
"2023-10-12T08:00:00Z","2023-10-12T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35323439382d302d35","","1970-01-01T00:00:00Z","\n\n1ATDC\nFREITAS ANTONIO\n\n(Updated :03/10/2023 17:47)","2023-10-03T15:47:00Z","B8","2140922607","","Init-Rés1 : TDC",""
"2023-10-23T13:30:00Z","2023-10-23T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393635372d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nCAPALLERA FLORENCE\n\n(Updated :13/11/2023 16:54)","2023-11-13T15:54:00Z","B8","2140981654","","SAE13-TDB",""
"2023-11-20T12:00:00Z","2023-11-20T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036322d302d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nPERRIOT ROMAIN\n\n(Updated :06/11/2023 17:58)","2023-11-06T16:58:00Z","C5","2140971638","","Archi-Sys1 : TP3",""
"2023-09-13T06:00:00Z","2023-09-13T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313835342d302d30","","1970-01-01T00:00:00Z","\n\n1ATDB\nGIRAUD NADINE\n\n(Updated :10/07/2023 12:48)","2023-07-10T10:48:00Z","B7","2140799908","","Com1 : TDB",""
"2023-12-11T07:00:00Z","2023-12-11T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333339322d302d34","","1970-01-01T00:00:00Z","\n\n1ATP5\nGIRAUD NADINE\n\n(Updated :08/12/2023 12:42)","2023-12-08T11:42:00Z","B7","2141017402","","Com1 : TP5",""
"2023-12-14T12:00:00Z","2023-12-14T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031362d302d32","","1970-01-01T00:00:00Z","\n\n1ATP1\nCAPALLERA FLORENCE\n\n(Updated :20/11/2023 10:17)","2023-11-20T09:17:00Z","C1","2140991337","","Telecom1 : TP1",""
"2023-09-22T08:00:00Z","2023-09-22T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313837312d302d31","","1970-01-01T00:00:00Z","\n\n1ATDB\nGIRAUD NADINE\n\n(Updated :11/09/2023 10:33)","2023-09-11T08:33:00Z","B7","2140890493","","PPP1 : TDB",""
"2023-09-26T11:30:00Z","2023-09-26T13:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333335322d302d30","","1970-01-01T00:00:00Z","\n\n1ATDC\nJACQUET FREDERIQUE\n\n(Updated :18/09/2023 13:50)","2023-09-18T11:50:00Z","C5","2140900770","","Syst1 : TDC",""
"2023-10-24T11:30:00Z","2023-10-24T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333430392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP5\nCAPALLERA FLORENCE\n\n(Updated :20/10/2023 17:02)","2023-10-20T15:02:00Z","B1bis","2140947042","","Elec1 : TP5",""
"2024-01-19T09:00:00Z","2024-01-19T11:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303531312d332d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nGIRAUD NADINE\n\n(Updated :18/12/2023 10:41)","2023-12-18T09:41:00Z","B7","2141031681","","SAE14-TP1",""
"2024-01-24T07:00:00Z","2024-01-24T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33333536322d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nHABACHI OUSSAMA\n\n(Updated :19/12/2023 10:47)","2023-12-19T09:47:00Z","Salle A135","2141033127","","Web1 : Exam TDA",""
"2023-11-15T12:30:00Z","2023-11-15T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323036342d302d31","","1970-01-01T00:00:00Z","\n\n1ATP3\nGIRAUD NADINE\n\n(Updated :16/10/2023 19:05)","2023-10-16T17:05:00Z","B7","2140941405","","Com1 : TP3",""
"2023-12-13T15:30:00Z","2023-12-13T18:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33313838352d302d31","","1970-01-01T00:00:00Z","\n\n1ATP1\nBROS LAURENT\n\n(Updated :09/11/2023 11:22)","2023-11-09T10:22:00Z","C1bis","2140975562","","Archi-Rés1 : TP1",""
"2023-11-14T14:30:00Z","2023-11-14T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031312d302d36","","1970-01-01T00:00:00Z","\n\n1ATP1\nSIGURET ARNAUD\n\n(Updated :31/10/2023 17:58)","2023-10-31T16:58:00Z","C5","2140962998","","Prog1 : TP1",""
"2023-11-13T12:30:00Z","2023-11-13T14:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393635372d302d32","","1970-01-01T00:00:00Z","\n\n1ATDB\nCAPALLERA FLORENCE\n\n(Updated :13/11/2023 16:54)","2023-11-13T15:54:00Z","A8","2140981654","","SAE13-TDB",""
"2023-12-05T09:00:00Z","2023-12-05T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383637352d302d32","","1970-01-01T00:00:00Z","\n\n1A\nFREITAS ANTONIO\n\n(Updated :09/11/2023 12:52)","2023-11-09T11:52:00Z","A5-A5bis","2140975652","","RLAN1 : Cours",""
"2023-10-12T06:00:00Z","2023-10-12T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32393038312d302d32","","1970-01-01T00:00:00Z","\n\n1ATP3\nFREITAS ANTONIO\n\n(Updated :03/10/2023 11:00)","2023-10-03T09:00:00Z","B8","2140922200","","SAE12-TP3",""
"2023-11-15T15:00:00Z","2023-11-15T18:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323230332d302d32","","1970-01-01T00:00:00Z","\n\n1ATP4\nCAPALLERA FLORENCE\n\n(Updated :13/11/2023 09:42)","2023-11-13T08:42:00Z","C1","2140981222","","Elec1 : TP4",""
"2023-10-26T08:00:00Z","2023-10-26T10:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031342d302d33","","1970-01-01T00:00:00Z","\n\n1ATP1\nWEZL MICHAEL\n\n(Updated :10/10/2023 18:36)","2023-10-10T16:36:00Z","B8","2140932736","","Syst1 : TP1",""
"2024-01-08T12:00:00Z","2024-01-08T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031322d302d30","","1970-01-01T00:00:00Z","\n\n1ATP1\nCHEBBI SAMAR\n\n(Updated :27/11/2023 14:57)","2023-11-27T13:57:00Z","C7","2141001697","","RLAN1 : TP1",""
"2023-11-28T12:00:00Z","2023-11-28T15:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031392d302d30","","1970-01-01T00:00:00Z","\n\n1ATP2\nHERNANDEZ SEBASTIEN\n\n(Updated :09/11/2023 11:25)","2023-11-09T10:25:00Z","C1bis","2140975565","","Archi-Rés1 : TP2",""
"2023-11-16T07:00:00Z","2023-11-16T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33323031342d302d35","","1970-01-01T00:00:00Z","\n\n1ATP1\nWEZL MICHAEL\n\n(Updated :24/10/2023 13:49)","2023-10-24T11:49:00Z","B3","2140952609","","Syst1 : TP1",""
"2023-11-14T14:30:00Z","2023-11-14T16:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353335372d302d33","","1970-01-01T00:00:00Z","\n\n1ATP2\nBEIGNON D AGOSTINO LAURE\n\n(Updated :16/10/2023 19:13)","2023-10-16T17:13:00Z","B2","2140941413","","Anglais1 : TP2",""
"2023-09-14T07:00:00Z","2023-09-14T08:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d32383637382d302d30","","1970-01-01T00:00:00Z","\n\n1A\nCAPALLERA FLORENCE\n\n(Updated :08/09/2023 12:57)","2023-09-08T10:57:00Z","A5-A5bis","2140886317","","Telecom1 : Cours",""
"2023-12-20T07:00:00Z","2023-12-20T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d33303533312d312d30","","1970-01-01T00:00:00Z","\n\n1ATP3\nGIRAUD NADINE\n\n(Updated :09/11/2023 17:09)","2023-11-09T16:09:00Z","B7","2140975909","","SAE14-TP3",""
"2023-11-17T15:00:00Z","2023-11-17T16:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d38333535312d302d30","","1970-01-01T00:00:00Z","\n\n1ATDA\nCAPALLERA FLORENCE\n\n(Updated :15/11/2023 16:04)","2023-11-15T15:04:00Z","B3,A8","2140984484","","Soutien Télécoms",""
"2023-09-19T13:30:00Z","2023-09-19T15:30:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d35333334342d302d33","","1970-01-01T00:00:00Z","\n\n1ATDC\nPERRIOT ROMAIN\n\n(Updated :12/09/2023 16:45)","2023-09-12T14:45:00Z","C5","2140892305","","Prog1 : TDC",""
"2024-01-19T07:00:00Z","2024-01-19T09:00:00Z","2024-01-11T09:15:37Z","","ADE60323032332d323032342d5543412d36353334332d302d34","","1970-01-01T00:00:00Z","\n\n1ATP1\nBEIGNON D AGOSTINO LAURE\n\n(Updated :19/12/2023 10:34)","2023-12-19T09:34:00Z","B2","2141033114","","Anglais1 : TP1",""
